timestamp,variable,organization,value,ingestion_time
2024-03-19 12:00:00.000000 UTC,CHL-01,adasa,7.6821732521057129,2024-03-20 00:00:00.000000 UTC
2024-03-19 12:00:00.000000 UTC,SPM-01,adasa,2.2343065738677979,2024-03-20 00:00:00.000000 UTC
2024-03-19 12:00:00.000000 UTC,CHL-01,gsinima,0.46543183922767639,2024-03-20 00:00:00.000000 UTC
2024-03-19 12:00:00.000000 UTC,SPM-01,gsinima,,2024-03-20 00:00:00.000000 UTC
2024-03-18 12:00:00.000000 UTC,CHL-01,adasa,3.5530376434326172,2024-03-20 00:00:00.000000 UTC
2024-03-18 12:00:00.000000 UTC,SPM-01,adasa,2.0226945877075195,2024-03-20 00:00:00.000000 UTC
2024-03-18 12:00:00.000000 UTC,CHL-01,gsinima,0.65862357616424561,2024-03-20 00:00:00.000000 UTC
2024-03-18 12:00:00.000000 UTC,SPM-01,gsinima,0.31131154298782349,2024-03-20 00:00:00.000000 UTC
2024-03-17 12:00:00.000000 UTC,SPM-01,adasa,2.1015958786010742,2024-03-18 00:00:00.000000 UTC
2024-03-17 12:00:00.000000 UTC,CHL-01,adasa,11.083523750305176,2024-03-18 00:00:00.000000 UTC
2024-03-17 12:00:00.000000 UTC,SPM-01,gsinima,0.40337815880775452,2024-03-18 00:00:00.000000 UTC
2024-03-17 12:00:00.000000 UTC,CHL-01,gsinima,0.31490105390548706,2024-03-18 00:00:00.000000 UTC
2024-03-16 12:00:00.000000 UTC,SPM-01,adasa,2.1327378749847412,2024-03-17 00:00:00.000000 UTC
2024-03-16 12:00:00.000000 UTC,CHL-01,adasa,2.8920724391937256,2024-03-17 00:00:00.000000 UTC
2024-03-16 12:00:00.000000 UTC,SPM-01,gsinima,0.40533596277236938,2024-03-17 00:00:00.000000 UTC
2024-03-16 12:00:00.000000 UTC,CHL-01,gsinima,0.33483427762985229,2024-03-17 00:00:00.000000 UTC
2024-03-15 12:00:00.000000 UTC,SPM-01,adasa,1.8308044672012329,2024-03-16 00:00:00.000000 UTC
2024-03-15 12:00:00.000000 UTC,CHL-01,adasa,1.5698437690734863,2024-03-16 00:00:00.000000 UTC
2024-03-15 12:00:00.000000 UTC,SPM-01,gsinima,0.56560808420181274,2024-03-16 00:00:00.000000 UTC
2024-03-15 12:00:00.000000 UTC,CHL-01,gsinima,0.29128509759902954,2024-03-16 00:00:00.000000 UTC
2024-03-14 12:00:00.000000 UTC,SPM-01,adasa,1.7663403749465942,2024-03-15 00:00:00.000000 UTC
2024-03-14 12:00:00.000000 UTC,CHL-01,adasa,3.5214958190917969,2024-03-15 00:00:00.000000 UTC
